음식점번호,음식점명,대표자명,도로명주소,지번주소,음식점유형,읍면동리,본번,부번,도로명,도로명본번,도로명부번,PNU코드
3291,보리밥짓는사랑방,유은식,"곤지암읍 경충대로 187-4, 1층",곤지암읍 수양리 272-1번지 1층,한식,4161025922,272,1,경충대로,187,4,4.16103E+18
3292,3번가 숯불고깃집,박은진,"순암로264번길 29, 4층 (중대동)",중대동 159번지 중대동 4층,식육(숯불구이),4161010800,159,0,순암로264번길,29,0,4.16101E+18
3293,Coffee Rapport(커피라포),이태훈,"초월읍 용수길 31-9, 1층 일부호",초월읍 용수리 197-2번지 일부호 1층,기타,4161025327,197,2,용수길,31,9,4.16103E+18
3294,칠성포차,최정기,"태전동로 27, 명성빌딩 2층 (태전동)",태전동 160-1번지 명성빌딩 2층  태전동,호프/통닭,4161011000,160,1,태전동로,27,0,4.16101E+18
3295,초월수제요리多,이중호,"초월읍 현산로 84, 도평신일아파트 상가동 1층 106호",초월읍 도평리 154번지 도평신일아파트 상가동 1층  106호,식육(숯불구이),4161025332,154,0,현산로,84,0,4.16103E+18
3296,문스트럭(moonstruck),김소연,"경충대로 1430, 208동 1층 101호 (쌍령동, 대광로제비앙)",쌍령동 502번지 대광로제비앙 208동 동1층  101호,기타,4161010200,502,0,경충대로,1430,0,4.16101E+18
3297,진진해장국,이혜정,"퇴촌면 정영로 913, 1층",퇴촌면 영동리 218-15번지 1층,한식,4161034024,218,15,정영로,913,0,4.16103E+18
3298,세민수산(광주점),LI CHUNYAN,"회안대로 350-6, 1층 (태전동)",태전동 9번지 태전동 1층,회집,4161011000,9,0,회안대로,350,6,4.16101E+18
3299,연탄불고기등갈비,정유정,"오포읍 오포로 334, 1층",오포읍 문형리 705-13번지 1층,한식,4161025024,705,13,오포로,334,0,4.16103E+18
3300,성원스토어,장지윤,"고불로 65, 2층 (태전동)",태전동 262-1번지 태전동 2층,한식,4161011000,262,1,고불로,65,0,4.16101E+18
3301,월남선생,정지나,"태전동로 27-1, 녹산빌딩 2층 (태전동)",태전동 160-7번지 녹산빌딩 2층  태전동,한식,4161011000,160,7,태전동로,27,1,4.16101E+18
3302,마루,장훈숙,"곤지암읍 평촌길 24, 킴스빌리지아파트 상가 1층 120, 121,123호",곤지암읍 삼리 125-1번지 킴스빌리지 상가 1층  120 121 123호,한식,4161025936,125,1,평촌길,24,0,4.16103E+18
3303,뽕뜨락피자초월점,하나경,"초월읍 산이길 20, 1층",초월읍 산이리 13-21번지 1층,경양식,4161025323,13,21,산이길,20,0,4.16103E+18
3304,붐바타태전점,박종숙,"태전동로 27, 명성빌딩 1층 (태전동)",태전동 160-1번지 명성빌딩 1층  태전동,경양식,4161011000,160,1,태전동로,27,0,4.16101E+18
3305,원할머니 경기광주점,김태협 외 1명,"중앙로 79, 1층 (역동)",역동 26-6번지 역동 1층,한식,4161011200,26,6,중앙로,79,0,4.16101E+18
3306,부자만두,신소연,"순암로 76, 1층 (장지동)",장지동 346-1번지 1층  지동,한식,4161011100,346,1,순암로,76,0,4.16101E+18
3307,은하수다방,김동혁,"퇴촌면 천진암로 703, 1층",퇴촌면 관음리 219-5번지 1층,기타,4161034022,219,5,천진암로,703,0,4.16103E+18
3308,강릉송정해변막국수,최승길,"행정타운로 68, 동하빌딩 지1층 (송정동)",송정동 362-25번지 동하빌딩 지1층  송정동,한식,4161010300,362,25,행정타운로,68,0,4.16101E+18
3309,미담,단춘길,"도척면 독고개길291번길 27, 1층",도척면 도웅리 323번지 1층,기타,4161033026,323,0,독고개길291번길,27,0,4.16103E+18
3310,별미,이병천,"퇴촌면 천진암로 378, 1층",퇴촌면 도수리 615-6번지 1층,한식,4161034025,615,6,천진암로,378,0,4.16103E+18
3311,비어사케,배희섭,"경충대로1461번길 16, 포도나무빌딩 3층 (쌍령동)",쌍령동 148-1번지 포도나무빌딩 3층  쌍령동,정종/대포집/소주방,4161010200,148,1,경충대로1461번길,16,0,4.16101E+18
3312,？지,김덕령,"고불로 94, 태경빌딩 1층 104호 (태전동)",태전동 280-1번지 태경빌딩 1층  104호 태전동,일식,4161011000,280,1,고불로,94,0,4.16101E+18
3313,카페수리,조성대,"곤지암읍 열미길 431, 1층",곤지암읍 열미리 76번지 1층,한식,4161025934,76,0,열미길,431,0,4.16103E+18
3314,여수풍천민물장어,김양순,"곤지암읍 광여로 782, 1층",곤지암읍 건업리 431-5번지 1층,식육(숯불구이),4161025930,431,5,광여로,782,0,4.16103E+18
3315,킹스타피자초월쌍령점,김상원,"경충대로 1430, 208동 지1층 B01호 (쌍령동, 대광로제비앙)",쌍령동 502번지 대광로제비앙 208동 지층 1층 B01호,경양식,4161010200,502,0,경충대로,1430,0,4.16101E+18
3316,과수원카페,곽윤영,"경안천로 144, 1층 (송정동)",송정동 6-9번지 송정동 1층,기타,4161010300,6,9,경안천로,144,0,4.16101E+18
3318,전설의치킨(목현점),정상규,"이배재로 273, A동 1층 (목현동)",목현동 142번지 목현동 A동 1층,호프/통닭,4161010600,142,0,이배재로,273,0,4.16101E+18
3319,본죽,김은숙,"경충대로 1430, 208동 지1층 B06호 (쌍령동, 대광로제비앙)",쌍령동 502번지 대광로제비앙 208동 지층 1층 B06호,한식,4161010200,502,0,경충대로,1430,0,4.16101E+18
3320,노랑통닭,박천우,"고불로46번길 4, 태전빌딩 1층 (중대동)",중대동 16-80번지 태전빌딩 1층  중대동,호프/통닭,4161010800,16,80,고불로46번길,4,0,4.16101E+18
3321,아트0602,배정강,"오포읍 능평로 46-10, 101동 지1층 (민영파크힐)",오포읍 능평리 338-7번지 민영아트힐 101동 지층 1호층,기타,4161025023,338,7,능평로,46,10,4.16103E+18
3322,1등족발,류승재,"장지3길 12, 1층 (장지동)",장지동 51-4번지 1층  지동,식육(숯불구이),4161011100,51,4,장지3길,12,0,4.16101E+18
3323,코에coe,황대현,"경안로98번길 31-3, 1층 (경안동, 대우하이빌)",경안동 178-8번지 대우하이빌 1층,기타,4161010100,178,8,경안로98번길,31,3,4.16101E+18
3324,오늘와인한잔,김동준,"경안로 14-14, 1동 1층 (경안동)",경안동 20-2번지 경안동 1동 동1층,감성주점,4161010100,20,2,경안로,14,14,4.16101E+18
3325,글로리아,우진순,"문화로 102, 일공이빌딩 2층 (경안동)",경안동 153-2번지 일공이빌딩 2층  경안동,기타,4161010100,153,2,문화로,102,0,4.16101E+18
3326,무한리필소고기무쏘광주이배재점,전휘재,"이배재로 266-3, 1층 (목현동)",목현동 64-2번지 목현동 1층,식육(숯불구이),4161010600,64,2,이배재로,266,3,4.16101E+18
3327,안숙소곱창전골,김안숙,"초월읍 경충대로 1010-8, 1층",초월읍 쌍동리 3-7번지 1층,한식,4161025322,3,7,경충대로,1010,8,4.16103E+18
3328,설맥(초월점),이혜성,"초월읍 산수로 545, 나동 1층",초월읍 신월리 432-6번지 나동 1층,정종/대포집/소주방,4161025328,432,6,산수로,545,0,4.16103E+18
3329,국수네달구지막창본점직영,김정희,"오포읍 신현로 9, 1층",오포읍 신현리 722-8번지 1층,식육(숯불구이),4161025022,722,8,신현로,9,0,4.16103E+18
3330,부산아구찜,장은주,"태봉로 20, 1층 (태전동)",태전동 261-99번지 태전동 1층,한식,4161011000,261,99,태봉로,20,0,4.16101E+18
3331,스테이크day,장주영,"오포읍 마루들길 223, 1층",오포읍 양벌리 318-1번지 1층,한식,4161025027,318,1,마루들길,223,0,4.16103E+18
3332,카페단지,박다혜,"태성로 109, 힐스테이트태전1627 1층 105호 (태전동)",태전동 702번지 힐스테이트태전 1627 1층  105호 태전동,기타,4161011000,702,0,태성로,109,0,4.16101E+18
3333,행복한도시락,김지연,"오포읍 양촌길 146-10, 1층",오포읍 양벌리 618-1번지 1층,한식,4161025027,618,1,양촌길,146,10,4.16103E+18
3334,365양꼬치훠궈,유미향,"곤지암읍 곤지암로 53, 1층",곤지암읍 곤지암리 433-2번지 1층,식육(숯불구이),4161025921,433,2,곤지암로,53,0,4.16103E+18
3335,빠빠킹돈가스,염동석,"중앙로 307-5, 남형빌딩 1층 (송정동)",송정동 334-8번지 남형빌딩 1층  송정동,한식,4161010300,334,8,중앙로,307,5,4.16101E+18
3336,동막골식당,김순자,"초월읍 선동길 43, 1층",초월읍 선동리 164-7번지 1층,한식,4161025326,164,7,선동길,43,0,4.16103E+18
3337,백수흑염소,LI XIANGAI,"중앙로123번길 15, 1층 (경안동)",경안동 36-3번지 경안동 1층,한식,4161010100,36,3,중앙로123번길,15,0,4.16101E+18
3338,스시해미,전익현,"이배재로 334, 베네스타 1층 (목현동)",목현동 243번지 베네스타 1층  목현동,일식,4161010600,243,0,이배재로,334,0,4.16101E+18
3339,곱깨비,방성욱,, ,식육(숯불구이),,,,,,,
3340,미니슈퍼분식,양승순,"광남안로 460, 1층 (직동)",직동 70-34번지 직동 1층,분식,4161010900,70,34,광남안로,460,0,4.16101E+18
3341,은가비민물매운탕,문상명,"고불로 210, 주건축물제1동 1층 (태전동)",태전동 491번지 주건축물제 1동 동1층  태전동,한식,4161011000,491,0,고불로,210,0,4.16101E+18
3342,먹보한우 광주2호점,정정훈,"오포읍 새말길 78, 1층",오포읍 신현리 390-1번지 1층,식육(숯불구이),4161025022,390,1,새말길,78,0,4.16103E+18
3343,옛날통닭,이도화,"곤지암읍 만선로59번길 18, 1층",곤지암읍 만선리 272번지 1층,호프/통닭,4161025927,272,0,만선로59번길,18,0,4.16103E+18
3344,오징어나라,신세정,"초월읍 경충대로 1001, 2층",초월읍 쌍동리 18-2번지 2층,일식,4161025322,18,2,경충대로,1001,0,4.16103E+18
3345,사랑이네명성분식,김강호,"태전동로 27, 명성빌딩 1층 (태전동)",태전동 160-1번지 명성빌딩 1층  태전동,분식,4161011000,160,1,태전동로,27,0,4.16101E+18
3346,731수제돈가스,박수정,"남한산성면 남한산성로 731-18, 1층",남한산성면 산성리 169번지 1층,경양식,4161037021,169,0,남한산성로,731,18,4.16104E+18
3347,육고기가 갑이다.,이수진,"태봉로21번길 21, 1층 (장지동)",장지동 68-8번지 1층  지동,식육(숯불구이),4161011100,68,8,태봉로21번길,21,0,4.16101E+18
3348,수내닭꼬치,주성일,"오포읍 머루숯길 8, 주건축물제1동 1층",오포읍 신현리 676-6번지 주건축물제 1동 동1층,한식,4161025022,676,6,머루숯길,8,0,4.16103E+18
3349,이름없는,박종성,"경충대로1422번길 10, 제일빌딩 1층 (쌍령동)",쌍령동 353-34번지 제일빌딩 1층  쌍령동,한식,4161010200,353,34,경충대로1422번길,10,0,4.16101E+18
3350,진뚝닭,조성립,"이배재로 55, 1층 (탄벌동)",탄벌동 222-1번지 탄벌동 1층,한식,4161010500,222,1,이배재로,55,0,4.16101E+18
3351,하오츠양꼬치,PIAO YONGHU,"경안로 14-6, 한신빌딩 1층 (경안동)",경안동 20-110번지 한신빌딩 1층  경안동,식육(숯불구이),4161010100,20,110,경안로,14,6,4.16101E+18
3352,서울다방,안복남,경안로 20 (경안동),경안동 57-12번지 경안동 ,다방,4161010100,57,12,경안로,20,0,4.16101E+18
3353,약속다방,이기윤,중앙로 74 (역동),역동 27-63번지 역동 ,다방,4161011200,27,63,중앙로,74,0,4.16101E+18
3354,심지다방,박동철,, ,다방,,,,,,,
3355,삼화다방,이미자,경안로25번길 17 (경안동),경안동 33-6번지 경안동 ,다방,4161010100,33,6,경안로25번길,17,0,4.16101E+18
3356,흙다방,한상택,중앙로145번길 17 (경안동),경안동 82-11번지 경안동 ,다방,4161010100,82,11,중앙로145번길,17,0,4.16101E+18
3357,유정다방,차매화,도척면 노곡로 52,도척면 노곡리 230-20번지 ,다방,4161033021,230,20,노곡로,52,0,4.16103E+18
