업종명,인허가일자,업소명,소재지(도로명),소재지(지번),영업장면적,업태명
일반음식점,1999-11-29,항도해물찜,"서울특별시 중랑구 봉화산로 194, 6층 614, 615호 (신내동)","서울특별시 중랑구 신내동 666 신아타운 614, 615호 ",192.4,한식
일반음식점,1999-12-01,솔정원,"서울특별시 중랑구 봉화산로 194 (신내동,신아타운 618호)",서울특별시 중랑구 신내동 666 신아타운 618호 ,99.82,한식
일반음식점,1999-12-02,만월,서울특별시 중랑구 동일로 618 (면목동),서울특별시 중랑구 면목동 151-6 ,59.25,한식
일반음식점,1999-12-03,남원추어탕,서울특별시 중랑구 봉화산로56길 46 (신내동),서울특별시 중랑구 신내동 410-8 ,78.78,한식
일반음식점,1999-12-04,서래갈매기,서울특별시 중랑구 사가정로51길 15 (면목동),서울특별시 중랑구 면목동 601-16 ,50.89,한식
일반음식점,1999-12-08,안면도식당,서울특별시 중랑구 동일로101길 45 (면목동),서울특별시 중랑구 면목동 178-48 ,21.18,일식
일반음식점,1999-12-09,제일분식,"서울특별시 중랑구 봉화산로 194 (신내동,신아타운 B47호,B49호)","서울특별시 중랑구 신내동 666 신아타운 B47호,B49호 ",14.16,분식
일반음식점,1999-12-13,본죽,서울특별시 중랑구 봉화산로 36 (중화동),서울특별시 중랑구 중화동 304-1 ,35.64,한식
일반음식점,1999-12-14,항아리수제비,서울특별시 중랑구 용마산로115길 65 (망우동),서울특별시 중랑구 망우동 491-38 ,34.5,한식
일반음식점,1999-12-16,미네르바,서울특별시 중랑구 망우로 256 (상봉동),서울특별시 중랑구 상봉동 118-16 ,76.36,호프/통닭
일반음식점,1999-12-16,땡큐37,서울특별시 중랑구 망우로 214 (상봉동),서울특별시 중랑구 상봉동 129-3 우도빌딩별관 ,214.9,정종/대포집/소주방
일반음식점,1999-12-18,제주청청흑도야지,서울특별시 중랑구 중랑천로 105 (중화동),서울특별시 중랑구 중화동 324-148 ,128.84,한식
일반음식점,1999-12-18,도깨비양꼬치,서울특별시 중랑구 공릉로 66 (묵동),서울특별시 중랑구 묵동 306-1 ,38.31,정종/대포집/소주방
일반음식점,1999-12-21,더고집,서울특별시 중랑구 중랑천로12길 56 (상봉동),서울특별시 중랑구 상봉동 130-19 ,83.62,한식
일반음식점,1999-12-27,봉추찜닭 사가정점,서울특별시 중랑구 면목로 326-1 (면목동),서울특별시 중랑구 면목동 473-10 ,42.37,호프/통닭
일반음식점,1999-06-17,투다리,서울특별시 중랑구 망우로 466 (망우동),서울특별시 중랑구 망우동 207-4 ,26.4,호프/통닭
일반음식점,1999-04-06,육 돼지,"서울특별시 중랑구 겸재로3길 60, 1층 (면목동)",서울특별시 중랑구 면목동 178-42 ,108,한식
일반음식점,2000-01-06,전주 콩나물 국밥,서울특별시 중랑구 동일로 814 (중화동),서울특별시 중랑구 중화동 284-18 ,38.28,한식
일반음식점,2000-01-06,엄니옻닭,,서울특별시 중랑구 면목동 114-6 ,23.85,한식
일반음식점,2000-01-12,노고단4000칼국수왕만두,서울특별시 중랑구 봉화산로56길 1 (신내동),서울특별시 중랑구 신내동 383-1 ,189.23,한식
일반음식점,2000-01-25,참나무장작바베큐,서울특별시 중랑구 사가정로51길 38 (면목동),서울특별시 중랑구 면목동 497-6 ,44.16,기타
일반음식점,2000-02-11,토크쇼,서울특별시 중랑구 중랑역로 69 (중화동),서울특별시 중랑구 중화동 312-42 ,21.12,분식
일반음식점,2000-02-14,열혈남아포차,서울특별시 중랑구 봉우재로 103 (상봉동),서울특별시 중랑구 상봉동 109-29 ,39.78,정종/대포집/소주방
일반음식점,2000-02-14,The 대박치킨 면목점,서울특별시 중랑구 답십리로 375 (면목동),서울특별시 중랑구 면목동 399-56 ,51.62,호프/통닭
일반음식점,2000-02-19,소가돈가정육식당,서울특별시 중랑구 사가정로53길 20 (면목동),서울특별시 중랑구 면목동 461-6 ,70.06,한식
일반음식점,2000-02-24,영빈관,"서울특별시 중랑구 면목로35길 34, 1층 (면목동)",서울특별시 중랑구 면목동 661-45 ,70,중국식
일반음식점,2000-02-29,이모네곱창,"서울특별시 중랑구 동일로 778 (중화동,1층)",서울특별시 중랑구 중화동 288-27 1층 ,39.66,정종/대포집/소주방
일반음식점,2000-02-29,쉼터생고기집,서울특별시 중랑구 중랑천로20길 9 (중화동),서울특별시 중랑구 중화동 326-47 ,49.1,한식
일반음식점,2000-02-29,혜성곱창,서울특별시 중랑구 봉우재로33길 20 (상봉동),서울특별시 중랑구 상봉동 106-17 ,32.2,정종/대포집/소주방
일반음식점,2000-03-13,골든벨,서울특별시 중랑구 면목로 212 (면목동),서울특별시 중랑구 면목동 392-15 ,15,까페
일반음식점,2000-03-13,행복한밥상,서울특별시 중랑구 상봉로25가길 27 (상봉동),서울특별시 중랑구 상봉동 88-0 ,22.57,한식
일반음식점,2000-03-18,명동아구찜,서울특별시 중랑구 중랑역로 203-1 (묵동),서울특별시 중랑구 묵동 240-2 ,55.3,한식
일반음식점,2000-03-20,안심치킨,서울특별시 중랑구 면목로 417 (면목동),서울특별시 중랑구 면목동 126-8 ,218.31,호프/통닭
일반음식점,2000-03-20,추대감네,서울특별시 중랑구 공릉로 81 (묵동),서울특별시 중랑구 묵동 160-1 ,147.33,한식
일반음식점,2000-03-23,똥싼해산물포차,"서울특별시 중랑구 중랑천로10길 58, 1층 (면목동)",서울특별시 중랑구 면목동 185-20 ,25.45,정종/대포집/소주방
일반음식점,2000-03-25,유림식당,서울특별시 중랑구 망우로66길 71 (망우동),서울특별시 중랑구 망우동 465-28 ,29.64,한식
일반음식점,2000-03-31,코만도,서울특별시 중랑구 용마산로 328 (면목동),서울특별시 중랑구 면목동 507-26 ,63,한식
일반음식점,2000-04-07,햇살에속삭이는맛,서울특별시 중랑구 용마산로94길 78 (면목동),서울특별시 중랑구 면목동 30-1 ,20.88,한식
일반음식점,2000-04-08,동서보리밥,서울특별시 중랑구 답십리로77길 125 (면목동),서울특별시 중랑구 면목동 345-17 ,55.55,한식
일반음식점,2000-04-10,교촌치킨 상봉1호점,"서울특별시 중랑구 망우로 326, 1층 (상봉동)",서울특별시 중랑구 상봉동 91-1 ,104,통닭(치킨)
일반음식점,2000-04-19,우동짜장,서울특별시 중랑구 용마산로118길 13 (망우동),서울특별시 중랑구 망우동 356-40 ,32.85,분식
일반음식점,2000-04-22,충청도순대,서울특별시 중랑구 상봉로11길 55 (면목동),서울특별시 중랑구 면목동 103-11 ,32.06,한식
일반음식점,2000-04-25,대가 풍천민물장어,서울특별시 중랑구 면목로 362 (면목동),서울특별시 중랑구 면목동 413-3 ,36.52,한식
일반음식점,2000-05-02,참존숯불바베큐,서울특별시 중랑구 면목로 493 (상봉동),서울특별시 중랑구 상봉동 115-2 ,49.45,호프/통닭
일반음식점,2000-05-04,이대감화로구이,서울특별시 중랑구 중랑역로 25 (중화동),서울특별시 중랑구 중화동 320-20 ,82.76,한식
일반음식점,2000-05-04,냉면마을,서울특별시 중랑구 면목로44다길 64 (면목동),서울특별시 중랑구 면목동 433-22 ,30.69,한식
일반음식점,2000-05-22,목포왕아구찜,서울특별시 중랑구 중랑역로 76-4 (중화동),서울특별시 중랑구 중화동 304-18 ,43.32,호프/통닭
일반음식점,2000-05-23,비타민,서울특별시 중랑구 중랑역로 267 (묵동),서울특별시 중랑구 묵동 166-13 ,54.23,경양식
일반음식점,2000-05-23,해프닝,서울특별시 중랑구 면목로35길 43 (면목동),서울특별시 중랑구 면목동 673-88 ,22.62,호프/통닭
일반음식점,2000-05-23,금촌,서울특별시 중랑구 동일로123길 66 (중화동),서울특별시 중랑구 중화동 315-17 ,23.1,한식
일반음식점,2000-05-29,옛골탕,서울특별시 중랑구 면목로38길 8 (면목동),서울특별시 중랑구 면목동 627-7 ,64.05,한식
일반음식점,2000-05-29,Tea Cup,서울특별시 중랑구 용마산로90길 10 (면목동),서울특별시 중랑구 면목동 51-19 ,33,기타
일반음식점,2000-06-07,둘리분식,서울특별시 중랑구 용마산로 440 (면목동),서울특별시 중랑구 면목동 17-1 ,19.98,분식
일반음식점,2000-06-14,실내포장마차,서울특별시 중랑구 봉우재로57길 62 (망우동),서울특별시 중랑구 망우동 509-1 ,9.6,정종/대포집/소주방
일반음식점,2000-06-15,서박사네곱창집,서울특별시 중랑구 망우로62길 15 (망우동),서울특별시 중랑구 망우동 469-73 ,17.04,정종/대포집/소주방
일반음식점,2000-06-17,신내황소곱창,"서울특별시 중랑구 봉화산로56길 46 (신내동,109호)",서울특별시 중랑구 신내동 410-8 109호 ,53.55,정종/대포집/소주방
일반음식점,2000-06-20,시골보리밥집,서울특별시 중랑구 상봉로11길 35 (면목동),서울특별시 중랑구 면목동 74-17 ,29.3,한식
일반음식점,2000-06-22,할머니냉면,서울특별시 중랑구 면목로49길 24 (면목동),서울특별시 중랑구 면목동 572-14 ,46.3,한식
일반음식점,2000-06-22,용마생왕돈까스,서울특별시 중랑구 면목로58길 37 (면목동),서울특별시 중랑구 면목동 407-9 ,42.5,한식
일반음식점,2000-06-23,감악산직영생소금구이,서울특별시 중랑구 봉화산로56길 80 (신내동),서울특별시 중랑구 신내동 451-13 ,47.21,한식
일반음식점,2000-06-29,강금옥쭈꾸미,서울특별시 중랑구 봉우재로33길 69 (상봉동),서울특별시 중랑구 상봉동 90-48 ,73.16,한식
일반음식점,2000-06-30,어쭈구리꼼장어,서울특별시 중랑구 중랑역로 25 (중화동),서울특별시 중랑구 중화동 320-20 ,26.23,한식
일반음식점,2000-07-01,생숯불구이,서울특별시 중랑구 봉우재로33길 69 (상봉동),서울특별시 중랑구 상봉동 90-48 ,37.96,한식
일반음식점,2000-07-04,썬더치킨망우점,서울특별시 중랑구 용마산로115길 18 (망우동),서울특별시 중랑구 망우동 470-33 ,70.73,호프/통닭
일반음식점,2000-07-04,또봉이통닭,"서울특별시 중랑구 동일로163길 10, 1층 (묵동)",서울특별시 중랑구 묵동 238-105 ,30.7,정종/대포집/소주방
일반음식점,2000-07-06,싱싱오징어바다,서울특별시 중랑구 봉우재로33길 69 (상봉동),서울특별시 중랑구 상봉동 90-48 ,59.8,횟집
일반음식점,2000-07-19,프리타임,서울특별시 중랑구 망우로66길 15 (망우동),서울특별시 중랑구 망우동 466-49 ,55.1,호프/통닭
일반음식점,2000-07-19,탐스 닭발,서울특별시 중랑구 중랑역로 99 (중화동),서울특별시 중랑구 중화동 311-4 ,27.5,정종/대포집/소주방
일반음식점,2000-07-24,한국피자헛 중화본점,서울특별시 중랑구 망우로 231 (중화동),서울특별시 중랑구 중화동 207-13 ,83.9,패스트푸드
일반음식점,2000-07-29,성원식당,"서울특별시 중랑구 면목로55길 42, 1층 (면목동)",서울특별시 중랑구 면목동 552-25 ,46.04,한식
일반음식점,2000-07-29,진격의오븐치킨,서울특별시 중랑구 면목로55길 17 (면목동),서울특별시 중랑구 면목동 499-13 ,40.02,호프/통닭
일반음식점,2000-08-08,엘리팝,서울특별시 중랑구 봉화산로 40 (중화동),서울특별시 중랑구 중화동 303-54 ,136.35,한식
일반음식점,2000-08-16,상봉갈비,서울특별시 중랑구 면목로 466 (상봉동),서울특별시 중랑구 상봉동 107-13 ,319.51,한식
일반음식점,2000-08-19,이모네포차,서울특별시 중랑구 동일로99길 53 (면목동),서울특별시 중랑구 면목동 177-127 ,39.73,정종/대포집/소주방
일반음식점,2000-08-24,한방닭터,서울특별시 중랑구 봉우재로 24 (면목동),서울특별시 중랑구 면목동 181-63 ,62.4,한식
일반음식점,2000-09-01,혜성분식,서울특별시 중랑구 동일로143길 5 (중화동),서울특별시 중랑구 중화동 307-69 ,25.5,분식
일반음식점,2000-09-27,유정설렁탕,서울특별시 중랑구 면목로 243-2 (면목동),서울특별시 중랑구 면목동 379-38 ,76.18,한식
일반음식점,2000-09-27,미락,서울특별시 중랑구 봉우재로 172-1 (면목동),서울특별시 중랑구 면목동 89-4 ,17.92,분식
일반음식점,2000-10-05,최가네즉석김밥,서울특별시 중랑구 동일로 826 (중화동),서울특별시 중랑구 중화동 283-11 ,33.75,분식
일반음식점,2000-10-11,와이코바베큐치킨,서울특별시 중랑구 면목로 245 (면목동),서울특별시 중랑구 면목동 379-1 ,65.32,호프/통닭
일반음식점,2000-10-14,사랑애(愛)국밥,"서울특별시 중랑구 면목로33길 20-12 (면목동,1층)",서울특별시 중랑구 면목동 352-8 1층 ,49.5,한식
일반음식점,2000-10-16,족발상회,서울특별시 중랑구 용마산로 519 (망우동),서울특별시 중랑구 망우동 465-1 ,20.52,한식
일반음식점,2000-10-18,박가네부안홍어전문점,서울특별시 중랑구 망우로30길 53 (면목동),서울특별시 중랑구 면목동 185-98 ,20.72,정종/대포집/소주방
일반음식점,2000-10-19,곰만두김밥한식,서울특별시 중랑구 망우로 217 (중화동),서울특별시 중랑구 중화동 208-22 ,59.7,분식
일반음식점,2000-10-23,한우리,서울특별시 중랑구 중랑천로 70 (면목동),서울특별시 중랑구 면목동 186-61 ,27.94,한식
일반음식점,2000-10-24,궁전,서울특별시 중랑구 면목로 212 (면목동),서울특별시 중랑구 면목동 392-15 ,19.14,분식
일반음식점,2000-11-03,어수라 생선구이,서울특별시 중랑구 면목로91길 19 (상봉동),서울특별시 중랑구 상봉동 111-17 ,52.92,한식
일반음식점,2000-11-16,혜진곱창,서울특별시 중랑구 면목로74길 18 (면목동),서울특별시 중랑구 면목동 102-23 ,23.07,정종/대포집/소주방
일반음식점,2000-11-20,밀가잔치국수먹는날,서울특별시 중랑구 면목로 345 (면목동),서울특별시 중랑구 면목동 498-3 ,23.4,분식
일반음식점,2000-11-28,대구달구나막창,서울특별시 중랑구 봉우재로33길 45 (상봉동),서울특별시 중랑구 상봉동 104-105 ,24.99,기타
일반음식점,2000-11-28,곱창마을,서울특별시 중랑구 상봉중앙로1길 26 (상봉동),서울특별시 중랑구 상봉동 190-41 ,17.67,호프/통닭
일반음식점,2000-11-16,갯마을낙지아구,서울특별시 중랑구 용마산로115길 34 (망우동),서울특별시 중랑구 망우동 470-21 ,37.8,한식
일반음식점,2000-11-30,서해쭈꾸미,서울특별시 중랑구 겸재로 191 (면목동),서울특별시 중랑구 면목동 102-15 ,62.64,한식
일반음식점,2000-12-05,최은규참치,서울특별시 중랑구 중랑천로12길 26 (상봉동),서울특별시 중랑구 상봉동 136-24 ,36,일식
일반음식점,2000-12-05,비스트로(Bistro),"서울특별시 중랑구 공릉로 32 (묵동,공감대상가 B09)",서울특별시 중랑구 묵동 171-4 공감대상가 B09 ,65.34,경양식
일반음식점,2000-12-08,남원추어탕,"서울특별시 중랑구 중랑천로10길 39, 1층 (상봉동)",서울특별시 중랑구 상봉동 130-80 ,75.05,한식
