시군명,상호명,업종명,소재지(도로명주소),우편번호,위도,경도,데이터기준일자
의정부시,거북이,일반휴게음식-일반한식,경기도 의정부시 고산로195번길 65,11801,37.739289,127.108425,2020-09-04
의정부시,거북통닭,일반휴게음식-주점,경기도 의정부시 태평로89번길 8,11695,37.740516,127.051065,2020-09-04
의정부시,거진동태탕,일반휴게음식-일반한식,경기도 의정부시 태평로216-1 ,11687,37.750014,127.045568,2020-09-04
의정부시,건강한 맛,일반휴게음식-일반한식,경기도 의정부시 백석로52번길 41-7,11632,,,2020-09-04
의정부시,건물주,일반휴게음식-일반한식,경기도 의정부시 장곡로 62,11775,37.750371,127.072211,2020-09-04
의정부시,건영식당,일반휴게음식-일반한식,경기도 의정부시 범골로86번길 46,11626,37.732375,127.04068,2020-09-04
의정부시,걸작떡볶이(금오점),일반휴게음식-스넥,경기도 의정부시 추동로91번길 16,11777,,,2020-09-04
의정부시,걸작떡볶이(의정부중앙점),일반휴게음식-스넥,경기도 의정부시 신흥로 260,11670,,,2020-09-04
의정부시,걸작떡볶이민락점,일반휴게음식-스넥,경기도 의정부시 용현로159번길 18,11805,37.741226,127.094178,2020-09-04
의정부시,겁떡볶이,일반휴게음식-일반한식,경기도 의정부시 청사로5번길 8-13,11775,37.749291,127.070122,2020-09-04
의정부시,겉절이쌈밥,일반휴게음식-일반한식,경기도 의정부시 범골로107번길 125,11625,37.733791,127.037403,2020-09-04
의정부시,겐조스시,일반휴게음식-일식회집,경기도 의정부시 외미로 92-12,11638,37.723571,127.045633,2020-09-04
의정부시,겐텐,일반휴게음식-일반한식,경기도 의정부시 시민로121번길 34-3,11695,37.739796,127.049454,2020-09-04
의정부시,겟179(get179),일반휴게음식-서양음식,경기도 의정부시 둔야로17번길 23,11649,,,2020-09-04
의정부시,경가네순대국,일반휴게음식-일반한식,경기도 의정부시 비우로 56,11614,37.757943,127.033005,2020-09-04
의정부시,경기부페,일반휴게음식-일반한식,경기도 의정부시 녹양로 107,11608,37.760036,127.034714,2020-09-04
의정부시,경민대학구내식당,일반휴게음식-일반한식,경기도 의정부시 서부로 545,11618,,,2020-09-04
의정부시,경민식당,일반휴게음식-일반한식,경기도 의정부시 호국로1111번길 13,11658,37.743487,127.027048,2020-09-04
의정부시,경민식당,일반휴게음식-일반한식,경기도 의정부시 흥선로15번길 18,11675,,,2020-09-04
의정부시,경민씨엔에스,일반휴게음식-스넥,경기도 의정부시 서부로 545,11618,37.746677,127.023793,2020-09-04
의정부시,경복궁삼계탕,일반휴게음식-일반한식,경기도 의정부시 민락로 394 ,11815,,,2020-09-04
의정부시,경성,일반휴게음식-일반한식,경기도 의정부시 태평로 15 ,11688,37.746039,127.050513,2020-09-04
의정부시,경성술집,일반휴게음식-일반한식,경기도 의정부시 오목로205번길 36,11813,37.745678,127.096952,2020-09-04
의정부시,경성양꼬치,일반휴게음식-중국식,경기도 의정부시 범골로145번길 31,11650,37.737348,127.041125,2020-09-04
의정부시,경성주막 1929 의정부로데오점,일반휴게음식-일식회집,경기도 의정부시 평화로552번길 18,11695,37.741067,127.048071,2020-09-04
의정부시,경안식당,일반휴게음식-일반한식,경기도 의정부시 의정부1동,11693,,,2020-09-04
의정부시,경양카츠 의정부점,일반휴게음식-일식회집,경기도 의정부시 평화로 553 ,11691,37.741315,127.046935,2020-09-04
의정부시,경원닭갈비,일반휴게음식-일반한식,경기도 의정부시 신흥로 347,11683,37.747344,127.042598,2020-09-04
의정부시,경원식당,일반휴게음식-일반한식,경기도 의정부시 둔야로49번길 21,11673,37.74034,127.038312,2020-09-04
의정부시,경원식당 민락점,일반휴게음식-일반한식,경기도 의정부시 용민로182번길 26-2,11813,37.744432,127.093949,2020-09-04
의정부시,경원식당3호점,일반휴게음식-일반한식,경기도 의정부시 신흥로232번길 8,11651,37.736627,127.043848,2020-09-04
의정부시,경은학교(예그리나),일반휴게음식-서양음식,경기도 의정부시 동일로 700,11759,37.752182,127.053206,2020-09-04
의정부시,계룡산업(주)의정부고산 S6,일반휴게음식-일반한식,경기도 의정부시 서광로 135,11800,37.728895,127.111071,2020-09-04
의정부시,계룡산업(주)의정부고산 식당,일반휴게음식-일반한식,경기도 의정부시 고산동,11801,,,2020-09-04
의정부시,계륵장군,일반휴게음식-일반한식,경기도 의정부시 청사로47번길 18,11757,,,2020-09-04
의정부시,계림닭갈비,일반휴게음식-일반한식,경기도 의정부시 신흥로 184,11655,37.732419,127.04375,2020-09-04
의정부시,계순치킨,일반휴게음식-스넥,경기도 의정부시 시민로246번길 21,11737,37.734658,127.062178,2020-09-04
의정부시,고고다이노키즈카페 민락점,일반휴게음식-서양음식,경기도 의정부시 오목로225번길 115,11813,37.745956,127.094489,2020-09-04
의정부시,고고카페,일반휴게음식-서양음식,경기도 의정부시 천보로 68,11813,,,2020-09-04
의정부시,고기 팩토리,일반휴게음식-일반한식,경기도 의정부시 태평로24번길 21,11698,37.734578,127.050665,2020-09-04
의정부시,고기굼터,일반휴게음식-일반한식,경기도 의정부시 신흥로 126,11633,,,2020-09-04
의정부시,고기네,일반휴게음식-일반한식,경기도 의정부시 가능로109번길 26,11678,,,2020-09-04
의정부시,고기다방,일반휴게음식-일반한식,경기도 의정부시 오목로205번길 30,11813,37.745488,127.097349,2020-09-04
의정부시,고기랑찌게랑,일반휴게음식-일반한식,경기도 의정부시 의정부1동,11695,,,2020-09-04
의정부시,고기마당,일반휴게음식-일반한식,경기도 의정부시 둔야로50번길 3,11671,,,2020-09-04
의정부시,고기마을,일반휴게음식-서양음식,경기도 의정부시 태평로172번길 5,11687,37.747706,127.049402,2020-09-04
의정부시,고기집이다,일반휴게음식-일반한식,경기도 의정부시 용민로 127,11809,37.740538,127.090456,2020-09-04
의정부시,고기향,일반휴게음식-일반한식,경기도 의정부시 흥선로16번길 12,11657,37.746412,127.03012,2020-09-04
의정부시,고등어바드,일반휴게음식-일반한식,경기도 의정부시 오목로225번길 177,11813,37.744488,127.097121,2020-09-04
의정부시,고래불해물찜,일반휴게음식-일반한식,경기도 의정부시 가능로98번길 41,11665,37.744921,127.042191,2020-09-04
의정부시,고려돼지갈비,일반휴게음식-일반한식,경기도 의정부시 동일로466번길 46,11738,37.728817,127.061154,2020-09-04
의정부시,고려왕족발,일반휴게음식-일반한식,경기도 의정부시 청사로47번길 7-24,11757,37.751571,127.069296,2020-09-04
의정부시,고릴라,일반휴게음식-일반한식,경기도 의정부시 오목로225번길 173,11813,37.744624,127.096871,2020-09-04
의정부시,고만족 도시락,일반휴게음식-일반한식,경기도 의정부시 평화로552번길 9-14,11692,37.741883,127.047688,2020-09-04
의정부시,고메이커피,일반휴게음식-서양음식,경기도 의정부시 장곡로598,11775,37.749652,127.069237,2020-09-04
의정부시,고봉민김밥인(민락2점),일반휴게음식-스넥,경기도 의정부시 천보로 38,11813,37.743894,127.096743,2020-09-04
의정부시,고봉민김밥인(회룡역점),일반휴게음식-스넥,경기도 의정부시 평화로 374,11704,,,2020-09-04
의정부시,고산떡갈비,일반휴게음식-일반한식,경기도 의정부시 장곡로620,11775,,,2020-09-04
의정부시,고산정원,일반휴게음식-일반한식,경기도 의정부시 고산로 245,11801,37.739743,127.112109,2020-09-04
의정부시,고산커피,일반휴게음식-서양음식,경기도 의정부시 서광로 169,11800,37.731403,127.111507,2020-09-04
의정부시,고수,일반휴게음식-중국식,경기도 의정부시 평화로 252,11710,37.714258,127.047456,2020-09-04
의정부시,고스락감자탕,일반휴게음식-일반한식,경기도 의정부시 승지로4번길 16,11810,37.738152,127.08882,2020-09-04
의정부시,고읍 유가네 김밥,일반휴게음식-스넥,경기도 의정부시 가능동,11659,,,2020-09-04
의정부시,고전한방삼계탕,일반휴게음식-일반한식,경기도 의정부시 발곡로31번길 9 ,11730,37.731683,127.058127,2020-09-04
의정부시,고창분식,일반휴게음식-일반한식,경기도 의정부시 태평로73번길 20,11695,37.739678,127.05035,2020-09-04
의정부시,고파,일반휴게음식-주점,경기도 의정부시 시민로121번길 82,11692,37.741624,127.05076,2020-09-04
의정부시,고포영양탕,일반휴게음식-일반한식,경기도 의정부시 비우로 102-1,11613,37.758152,127.038185,2020-09-04
의정부시,고향,일반휴게음식-일반한식,경기도 의정부시 용현로150번길 12,11808,37.740186,127.09218,2020-09-04
의정부시,고향가정식백반,일반휴게음식-일반한식,경기도 의정부시 백석로 13-21,11628,,,2020-09-04
의정부시,고향뚝배기,일반휴게음식-일반한식,경기도 의정부시 신흥로168번길 38,11656,37.731238,127.046068,2020-09-04
의정부시,고향맛집,일반휴게음식-일반한식,경기도 의정부시 태평로63번길 5,11695,,,2020-09-04
의정부시,고향매운탕,일반휴게음식-일반한식,경기도 의정부시 호국로1332번길 67,11694,37.740876,127.052325,2020-09-04
의정부시,고향보신탕,일반휴게음식-일반한식,경기도 의정부시 의정로 197,11675,37.75043,127.033942,2020-09-04
의정부시,고향산천,일반휴게음식-일반한식,경기도 의정부시 녹양동,11600,,,2020-09-04
의정부시,고향식당,일반휴게음식-일반한식,경기도 의정부시 평화로440번길 7,11700,37.73125,127.048574,2020-09-04
의정부시,고향식당,일반휴게음식-일반한식,경기도 의정부시 의정부동,11698,,,2020-09-04
의정부시,고향집,일반휴게음식-일반한식,경기도 의정부시 태평로 96-7 ,11694,37.741101,127.052041,2020-09-04
의정부시,고향집,일반휴게음식-일반한식,경기도 의정부시 산단로76번길 93,11787,37.743346,127.083062,2020-09-04
의정부시,고흥분식,일반휴게음식-일반한식,경기도 의정부시 의정부동,11695,,,2020-09-04
의정부시,곤지암 한우 소머리국밥,일반휴게음식-일반한식,경기도 의정부시 호암로 87,11645,37.70838,127.047461,2020-09-04
의정부시,곤지암 할매 소머리국밥,일반휴게음식-일반한식,경기도 의정부시 용민로 192,11813,37.74588,127.093506,2020-09-04
의정부시,곧은골식당,일반휴게음식-일반한식,경기도 의정부시 태평로 96-3 ,11694,37.741101,127.051769,2020-09-04
의정부시,골드바드,일반휴게음식-일반한식,경기도 의정부시 오목로205번길 39,11813,37.745399,127.09643,2020-09-04
의정부시,골목0620,일반휴게음식-서양음식,경기도 의정부시 회룡로192번길 45-11,11722,,,2020-09-04
의정부시,골목길,일반휴게음식-일반한식,경기도 의정부시 비우로108번길8-2,11613,37.757266,127.037949,2020-09-04
의정부시,골목길포차,일반휴게음식-일반한식,경기도 의정부시 호국로1332번길 32,11693,37.742516,127.051986,2020-09-04
의정부시,골목순댓국,일반휴게음식-일반한식,경기도 의정부시 승지로10번길 7,11810,37.737845,127.090011,2020-09-04
의정부시,골목식당,일반휴게음식-일반한식,경기도 의정부시 신흥로258번길 21,11670,37.739149,127.044484,2020-09-04
의정부시,골목식당,일반휴게음식-일반한식,경기도 의정부시 오목로225번길 79-31,11813,37.746263,127.097293,2020-09-04
의정부시,골목집,일반휴게음식-일반한식,경기도 의정부시 가능로7번길 14 ,11675,37.747155,127.031496,2020-09-04
의정부시,골목집,일반휴게음식-일반한식,경기도 의정부시 둔야로5번길 50,11649,37.736818,127.037994,2020-09-04
의정부시,곰돌이네칼국수,일반휴게음식-일반한식,경기도 의정부시 동일로 589,11743,37.741127,127.055547,2020-09-04
의정부시,곰두리호프,일반휴게음식-일반한식,경기도 의정부시 의정로 182-6,11681,,,2020-09-04
의정부시,곰보 (Gombo),일반휴게음식-일반한식,경기도 의정부시 태평로73번길 20,11695,,,2020-09-04
의정부시,곰서방,일반휴게음식-일반한식,경기도 의정부시 의정로40번길 49,11624,37.735322,127.037381,2020-09-04
의정부시,곰서방 한식뷔페,일반휴게음식-일반한식,경기도 의정부시 시민로 49,11674,37.738655,127.040434,2020-09-04
의정부시,곰서방푸드,일반휴게음식-일반한식,경기도 의정부시 시민로19번길 22-16,11673,,,2020-09-04
의정부시,곰커피 (GOM coffee),일반휴게음식-서양음식,경기도 의정부시 시민로 251,11748,37.736628,127.061954,2020-09-04
의정부시,곱다,일반휴게음식-일반한식,경기도 의정부시 호국로1310번길 22,11692,37.74249,127.049456,2020-09-04
의정부시,곱닭,일반휴게음식-일반한식,경기도 의정부시 태평로73번길 20,11695,37.739117,127.050491,2020-09-04
의정부시,곱분이곱창 의정부점,일반휴게음식-일반한식,경기도 의정부시 오목로225번길 141,11813,37.7454,127.095375,2020-09-04
의정부시,곱빼기,일반휴게음식-일반한식,경기도 의정부시 용현로105번길 33,11803,37.742899,127.086927,2020-09-04
의정부시,곱사마,일반휴게음식-일반한식,경기도 의정부시 평화로568번길 58,11692,37.743001,127.049993,2020-09-04
의정부시,곱스타그램(가능점),일반휴게음식-일반한식,경기도 의정부시 신흥로 362 ,11678,37.748521,127.042788,2020-09-04
의정부시,곱으로,일반휴게음식-일반한식,경기도 의정부시 신흥로354번길 4,11678,,,2020-09-04
의정부시,곱창가,일반휴게음식-일반한식,경기도 의정부시 외미로 92-6,11638,37.72385,127.045292,2020-09-04
의정부시,곱창고,일반휴게음식-일반한식,경기도 의정부시 호국로1298번길 63,11695,37.740544,127.048433,2020-09-04
의정부시,곱창고(민락점),일반휴게음식-일반한식,경기도 의정부시 오목로225번길 33-9,11813,37.746155,127.097838,2020-09-04
의정부시,곱창나라,일반휴게음식-일반한식,경기도 의정부시 태평로63번길 18,11695,,,2020-09-04
의정부시,곱창마을,일반휴게음식-일반한식,경기도 의정부시 동일로472번길 1,11738,37.730404,127.059374,2020-09-04
의정부시,곱창맨이야,일반휴게음식-일반한식,경기도 의정부시 태평로73번길 20,11695,37.739678,127.05035,2020-09-04
의정부시,곱창박사,일반휴게음식-일반한식,경기도 의정부시 신흥로354번길 3 ,11678,,,2020-09-04
